movie_language_id,movie_id,language_code
1869,25796,fr
1870,638,en
1871,25624,en
1872,9366,ja
1873,9366,en
1874,9366,it
1875,60083,fr
1876,21915,en
1877,90928,en
1878,18420,en
1879,18420,es
1880,19952,en
1881,9446,en
1882,28005,en
1883,9403,en
1884,27322,en
1885,10003,en
1886,10003,ru
1887,9311,en
1888,9311,iu
1889,11844,en
1890,884,en
1891,884,sv
1892,49806,en
1893,1624,en
1894,88423,en
1895,16052,es
1896,16052,en
1897,4477,en
1898,24662,en
1899,24662,de
1900,18423,en
1901,76996,en
1902,6499,en
1903,50512,en
1904,9405,en
1905,12723,en
1906,9360,en
1907,9434,en
1908,118991,en
1909,21626,en
1910,13982,es
1911,13982,en
1912,93946,en
1913,31465,en
1914,12793,en
1915,102878,en
1916,105763,ru
1917,105763,fr
1918,105763,ka
1919,9611,en
1920,9611,fr
1921,9611,hu
1922,47694,zh
1923,10357,de
1924,10357,es
1925,10357,en
1926,9977,en
1927,816,en
1928,2163,en
1929,124680,en
1930,124680,ja
1931,124680,mi
1932,124680,sh
1933,16399,en
1934,124843,en
1935,31017,en
1936,24645,en
1937,49478,en
1938,49478,zh
1939,12499,en
1940,18,en
1941,18,sv
1942,18,de
1943,68545,en
1944,1811,en
1945,109614,en
1946,60082,en
1947,105045,de
1948,53023,fr
1949,64802,en
1950,64802,ru
1951,11239,ja
1952,50850,en
1953,15321,en
1954,15321,cy
1955,2058,en
1956,9450,en
1957,330,en
1958,38523,fr
1959,16375,en
1960,16375,fr
1961,16375,it
1962,16375,ja
1963,33660,en
1964,59232,en
1965,45671,en
1966,17770,en
1967,17770,fr
1968,15170,en
1969,1701,en
1970,26422,cn
1971,26422,en
1972,26422,fr
1973,26422,it
1974,26422,ja
1975,26422,zh
1976,124642,fr
1977,1639,en
1978,1639,pt
1979,106129,en
1980,107743,en
1981,415,en
1982,47686,en
1983,65889,en
1984,11103,en
1985,11970,en
1986,11970,es
1987,11970,el
1988,34941,en
1989,407992,en
1990,8874,en
1991,8874,fr
1992,8874,it
1993,17991,ja
1994,11956,fr
1995,266,en
1996,266,fr
1997,266,de
1998,266,it
1999,754,en
2000,754,la
2001,37567,en
2002,43771,fa
2003,124834,fr
2004,249358,en
2005,111367,fr
2006,607,en
2007,607,es
2008,18080,en
2009,38225,en
2010,17834,en
2011,686,en
2012,65046,en
2013,4421,en
2014,9387,en
2015,10603,en
2016,10603,es
2017,2142,en
2018,8413,en
2019,8413,la
2020,10336,en
2021,20737,en
2022,9413,en
2023,9413,fr
2024,14585,en
2025,18519,cs
2026,18519,en
2027,49462,en
2028,8834,en
2029,9458,en
2030,8854,en
2031,38295,en
2032,22073,en
2033,37244,en
2034,4961,en
2035,4961,it
2036,9416,en
2037,26180,en
2038,17832,en
2039,9772,en
2040,9772,ru
2041,6072,en
2042,6072,es
2043,1669,en
2044,1669,ru
2045,468,en
2046,32519,en
2047,108401,en
2048,108401,es
2049,10806,en
2050,9433,en
2051,9433,fr
2052,9433,ru
2053,6623,en
2054,6623,ru
2055,6623,sr
2056,6623,bs
2057,6623,hr
2058,2118,en
2059,978,en
2060,9437,en
2061,9437,zh
2062,29461,it
2063,29461,en
2064,56651,en
2065,10351,en
2066,66588,en
2067,2649,cn
2068,2649,de
2069,2649,en
2070,14289,en
2071,10155,en
2072,75250,en
2073,20457,en
2074,18355,fr
2075,33657,en
2076,55306,en
2077,68924,en
2078,36434,en
2079,2255,en
2080,28353,en
2081,9427,en
2082,172545,en
2083,17589,en
2084,3597,en
2085,1813,en
2086,1813,fr
2087,1813,de
2088,1813,it
2089,1813,zh
2090,1813,es
2091,36797,en
2092,12628,en
2093,12628,fr
2094,12628,ru
2095,33344,en
2096,25099,en
2097,45019,fr
2098,45019,en
2099,63437,en
2100,62422,en
2101,782,en
2102,782,eo
2103,29911,en
2104,9827,en
2105,1959,en
2106,251481,en
2107,8067,en
2108,125052,en
2109,45153,en
2110,10871,en
2111,14398,en
2112,10890,en
2113,10890,ru
2114,10890,pl
2115,99002,fr
2116,1281,en
2117,32332,en
2118,9770,en
2119,12616,en
2120,34838,en
2121,34838,fr
2122,34838,de
2123,34838,es
2124,14905,bs
2125,14905,sr
2126,14905,en
2127,14583,es
2128,14583,en
2129,11975,en
2130,4995,en
2131,9281,de
2132,9281,en
2133,45928,en
2134,563,en
2135,61337,en
2136,19931,cn
2137,19931,en
2138,19931,fr
2139,19931,zh
2140,31535,en
2141,10215,en
2142,9823,en
2143,37165,en
2144,45609,en
2145,45609,it
2146,38904,en
2147,9407,en
2148,9407,zh
2149,4824,en
2150,4824,ru
2151,9444,en
2152,9444,ru
2153,9444,fr
2154,9414,en
2155,8078,en
2156,29938,en
2157,11831,en
2158,11831,es
2159,2895,en
2160,39177,fr
2161,19601,en
2162,124606,en
2163,42832,fr
2164,22797,ga
2165,22797,en
2166,2639,en
2167,9574,en
2168,10371,en
2169,489,en
2170,167738,en
2171,9714,pl
2172,9714,en
2173,8197,en
2174,6283,en
2175,49728,en
2176,4233,en
2177,191874,en
2178,10217,en
2179,10217,es
2180,438108,en
2181,597,en
2182,597,fr
2183,597,de
2184,597,sv
2185,597,it
2186,597,ru
2187,714,de
2188,714,en
2189,714,da
2190,714,zh
2191,714,cn
2192,52537,en
2193,12799,fr
2194,62394,en
2195,9922,en
2196,9922,fr
2197,547,en
2198,25994,en
2199,184,en
2200,9746,en
2201,9746,zh
2202,9746,bo
2203,9438,en
2204,115,en
2205,115,he
2206,115,es
2207,115,de
2208,26941,en
2209,26941,fr
2210,27103,fr
2211,9410,en
2212,32302,en
2213,32302,fr
2214,32302,de
2215,216794,en
2216,88863,en
2217,41417,en
2218,12538,en
2219,12538,pt
2220,586,sq
2221,586,en
2222,2666,en
2223,46338,en
2224,54007,en
2225,11258,en
2226,9490,en
2227,9490,tr
2228,9411,en
2229,25719,en
2230,9033,en
2231,9033,de
2232,11220,zh
2233,11220,cn
2234,21253,en
2235,21253,pt
2236,6116,en
2237,9457,ko
2238,9457,en
2239,43911,en
2240,39424,en
2241,44361,ru
2242,11702,cn
2243,11702,cs
2244,11702,en
2245,2923,fr
2246,2923,en
2247,2923,it
2248,12238,en
2249,11568,ru
2250,11568,en
2251,41577,en
2252,41577,ja
2253,66894,en
2254,11003,en
2255,10153,en
2256,49645,en
2257,47112,en
2258,47112,gd
2259,47112,es
2260,30949,en
2261,30949,de
2262,30949,ru
2263,2898,en
2264,9558,en
2265,9558,es
2266,320011,en
2267,26269,en
2268,11808,en
2269,6970,en
2270,47452,en
2271,18205,es
2272,36943,en
2273,21736,en
2274,17941,en
2275,10668,en
2276,9313,en
2277,42807,en
2278,617,en
2279,36568,en
2280,36568,es
2281,37272,en
2282,5910,ja
2283,9440,en
2284,53092,en
2285,32911,en
2286,44308,en
2287,44308,fr
2288,124821,en
2289,32456,en
2290,93350,en
2291,32144,en
2292,17127,en
2293,40688,en
2294,17133,en
2295,19848,en
2296,17644,en
2297,1774,en
2298,30265,en
2299,30265,zh
2300,2157,en
2301,70581,ja
2302,70581,en
2303,8838,en
2304,29193,en
2305,795,en
2306,795,pl
2307,16980,en
2308,27472,es
2309,27472,en
2310,47881,en
2311,9469,en
2312,12488,en
2313,98499,en
2314,81367,en
2315,81367,fr
2316,267,es
2317,16148,en
2318,21252,en
2319,73135,en
2320,9449,en
2321,6264,en
2322,90414,en
2323,188870,en
2324,215373,en
2325,78149,en
2326,78149,ru
2327,15513,en
2328,31220,en
2329,13907,en
2330,29825,en
2331,29825,it
2332,10622,zh
2333,10622,cn
2334,10622,en
2335,30020,fa
2336,17139,nl
2337,17139,en
2338,17139,fr
2339,17139,de
2340,34582,nb
2341,10216,en
2342,9771,en
2343,9771,it
2344,24560,en
2345,76330,en
2346,76330,fr
2347,76330,it
2348,9448,en
2349,38618,en
2350,18316,en
2351,78373,en
2352,77514,uk
2353,49474,en
2354,4415,en
2355,4415,fr
2356,4415,es
2357,39467,en
2358,55561,en
2359,8656,en
2360,58680,en
2361,35161,en
2362,35796,en
2363,18937,en
2364,929,en
2365,929,fr
2366,929,ja
2367,929,ru
2368,929,es
2369,9452,en
2370,1878,en
2371,9844,en
2372,40505,en
2373,14342,en
2374,9715,en
2375,26610,no
2376,26610,sv
2377,20064,en
2378,40961,en
2379,1965,ar
2380,1965,en
2381,312,de
2382,6068,en
2383,6068,de
2384,6068,th
2385,15037,en
2386,50043,en
2387,37636,en
2388,17044,en
2389,60951,en
2390,21334,fa
2391,32284,en
2392,51955,en
2393,37410,en
2394,47481,fr
2395,53765,en
2396,10674,en
2397,10674,zh
2398,136134,en
2399,846,en
2400,12655,en
2401,3050,en
2402,1389,en
2403,11020,en
2404,11020,fr
2405,20862,en
2406,108548,fr
2407,108548,pt
2408,9464,en
2409,95,en
2410,95,ru
2411,944,en
2412,944,cn
2413,944,zh
2414,35680,en
2415,11551,en
2416,11551,fr
2417,11551,hu
2418,11551,es
2419,473,en
2420,102304,en
2421,544,en
2422,10513,en
2423,28966,en
2424,65203,en
2425,143,en
2426,143,fr
2427,143,de
2428,143,la
2429,42861,en
2430,42861,fr
2431,33680,en
2432,56164,en
2433,12311,en
2434,12311,hu
2435,12311,ty
2436,43277,en
2437,43278,en
2438,34106,en
2439,34106,ru
2440,43266,en
2441,43266,cy
2442,27367,en
2443,27367,de
2444,17661,en
2445,28580,en
2446,887,en
2447,33667,en
2448,23383,en
2449,25430,en
2450,27191,en
2451,27191,de
2452,11426,en
2453,654,en
2454,15919,en
2455,1725,en
2456,5769,en
2457,874,en
2458,874,fr
2459,874,la
2460,874,es
2461,10633,en
2462,17917,en
2463,3116,en
2464,3116,it
2465,1051,en
2466,1051,fr
2467,1366,en
2468,12102,en
2469,16619,en
2470,9443,en
2471,9443,fr
2472,11050,en
2473,606,en
2474,606,sw
2475,746,cs
2476,746,en
2477,746,ja
2478,746,zh
2479,746,ru
2480,380,it
2481,380,en
2482,403,en
2483,403,hu
2484,403,pl
2485,11485,yi
2486,11485,en
2487,466,en
2488,13820,en
2489,15389,en
2490,13597,en
2491,2108,en
2492,10014,en
2493,10072,en
2494,10131,en
2495,10160,en
2496,11284,en
2497,4488,en
2498,9725,en
2499,9728,en
2500,9730,en
2501,9730,es
2502,9731,en
2503,10225,en
2504,10281,en
2505,10283,en
2506,948,en
2507,11281,en
2508,10676,en
2509,11357,en
2510,11361,en
2511,36599,en
2512,39929,en
2513,41828,en
2514,41769,en
2515,10585,en
2516,11186,en
2517,11186,tr
2518,11187,cs
2519,11187,en
2520,609,en
2521,11133,en
2522,10306,en
2523,9552,de
2524,9552,fr
2525,9552,la
2526,9552,ar
2527,9552,el
2528,9552,en
2529,11586,en
2530,11586,fr
2531,11586,es
2532,11587,en
2533,11587,it
2534,941,en
2535,942,en
2536,942,af
2537,943,en
2538,927,en
2539,927,es
2540,928,en
2541,9340,en
2542,9340,it
2543,9340,es
2544,9340,cn
2545,9342,en
2546,38509,en
2547,60033,en
2548,12101,en
2549,19,xx
2550,165,en
2551,196,en
2552,551,en
2553,16084,en
2554,17984,en
2555,22328,en
2556,32611,en
2557,3170,en
2558,346,ja
2559,859,en
2560,841,en
2561,841,it
2562,11051,en
2563,242,en
2564,242,it
2565,242,de
2566,242,la
2567,1411,en
2568,9769,en
2569,9424,en
2570,9835,it
2571,9835,en
2572,857,cs
2573,857,de
2574,857,en
2575,857,fr
2576,17539,en
2577,44322,zh
2578,22777,en
2579,20173,en
2580,10957,en
2581,9570,en
2582,16249,en
2583,13962,en
2584,14612,en
2585,19378,en
2586,65157,en
2587,29228,en
2588,19379,en
2589,11164,en
2590,11164,is
2591,18887,en
2592,18887,gd
2593,24736,en
2594,10122,en
2595,24816,it
2596,24816,en
2597,9994,en
2598,25445,en
2599,12129,es
2600,12129,en
2601,14140,fr
2602,14140,en
2603,10439,en
2604,11158,en
2605,9354,en
2606,28736,en
2607,34774,en
2608,37969,en
2609,9631,en
2610,9820,en
2611,9820,pt
2612,14013,en
2613,36606,en
2614,96196,en
2615,98505,fr
2616,1779,en
2617,10849,en
2618,678,en
2619,907,en
2620,907,ru
2621,5961,en
2622,5961,de
2623,5961,sv
2624,5961,yi
2625,47908,en
2626,42121,en
2627,2887,en
2628,11974,en
2629,20348,en
2630,26648,en
2631,11911,en
2632,11911,de
2633,11911,hu
2634,793,en
2635,35144,en
2636,35144,fr
2637,35144,de
2638,9325,en
2639,43037,en
2640,43037,gd
2641,10340,en
2642,10144,en
2643,10144,fr
2644,10414,en
2645,10437,en
2646,15300,en
2647,12230,en
2648,13380,en
2649,13380,it
2650,10693,en
2651,11335,en
2652,11135,da
2653,11135,en
2654,11135,ko
2655,11135,no
2656,11135,sv
2657,11319,en
2658,14822,en
2659,15969,en
2660,13155,en
2661,10249,en
2662,15943,en
2663,15943,de
2664,10882,en
2665,24808,en
2666,19762,en
2667,13850,en
2668,2619,en
2669,2619,it
2670,65158,en
2671,53565,en
2672,41841,en
2673,27332,en
2674,97,en
2675,10419,en
2676,11675,en
2677,2107,en
2678,6471,en
2679,9442,en
2680,11591,en
2681,13697,en
2682,19158,en
2683,227,en
2684,87,en
2685,87,si
2686,123,en
2687,9314,en
2688,11336,en
2689,11336,ru
2690,9980,en
2691,10657,en
2692,10489,en
2693,10489,hu
2694,10823,en
2695,10823,pt
2696,10823,es
2697,11497,en
2698,2907,en
2699,9454,en
2700,8688,cs
2701,8688,en
2702,118452,en
2703,16155,en
2704,48894,bo
2705,48894,de
2706,23954,en
2707,23954,fr
2708,12761,en
2709,12761,sv
2710,396,en
2711,396,la
2712,14367,en
2713,11814,en
2714,16081,en
2715,16081,ru
2716,18331,en
2717,18331,fr
2718,11837,en
2719,11704,en
2720,11639,en
2721,11639,it
2722,4978,en
2723,10380,en
2724,11976,en
2725,11976,it
2726,15144,en
2727,11522,en
2728,11557,en
2729,13853,en
2730,11415,en
2731,37530,cs
2732,37530,en
2733,8393,af
2734,8393,en
2735,11937,af
2736,11937,en
2737,21661,en
2738,9320,en
2739,33644,en
2740,14662,en
2741,125124,it
2742,115872,hu
2743,115872,en
2744,115872,fr
2745,39930,en
2746,10692,en
2747,805,en
2748,34584,en
2749,34636,en
2750,34636,de
2751,2182,en
2752,28070,en
2753,28070,it
2754,28070,ru
2755,77469,en
2756,10278,en
2757,36647,ru
2758,36647,en
2759,17915,en
2760,14557,en
2761,9417,en
2762,41469,en
2763,19381,en
2764,34637,en
2765,4011,en
2766,161795,en
2767,1580,en
2768,5854,en
2769,573,en
2770,2370,en
2771,2370,fr
2772,2370,ru
2773,2370,es
2774,5780,en
2775,5780,de
2776,5780,no
2777,5780,sv
2778,506,en
2779,506,es
2780,22527,en
2781,22527,it
2782,22527,es
2783,574,ar
2784,574,en
2785,574,fr
2786,574,it
2787,11219,en
2788,30159,en
2789,30159,fr
2790,30159,de
2791,30159,it
2792,845,fr
2793,845,en
2794,1978,en
2795,3682,en
2796,51942,en
2797,46702,en
2798,46748,en
2799,46748,fr
2800,847,en
2801,117,en
2802,14577,en
2803,37498,en
2804,37498,it
2805,38621,en
2806,38621,fr
2807,59138,en
2808,28047,en
2809,4175,en
2810,31667,en
2811,13321,en
2812,13321,fr
2813,13321,de
2814,21734,en
2815,31997,en
2816,24197,en
2817,11462,en
2818,31995,en
2819,940,it
2820,940,en
2821,940,de
2822,940,fr
2823,2762,en
2824,12684,en
2825,2761,en
2826,2761,it
2827,8208,en
2828,52907,en
2829,15007,en
2830,36049,en
2831,52748,en
2832,75793,en
2833,47695,en
2834,31930,en
2835,543,en
2836,36054,en
2837,143750,en
2838,52782,xx
2839,36055,en
2840,2760,en
2841,64398,en
2842,10220,ru
2843,10220,en
2844,10220,he
2845,431,de
2846,431,en
2847,31641,en
2848,31641,it
2849,69848,en
2850,22796,en
2851,22256,en
2852,37550,de
2853,37550,it
2854,37916,it
2855,21873,en
2856,21500,en
2857,84116,en
2858,12626,en
2859,37818,en
2860,3525,de
2861,3525,en
2862,129628,en
2863,2321,en
2864,2028,en
2865,16384,en
2866,16384,hu
2867,91217,en
2868,10699,en
2869,11597,en
2870,218624,en
2871,47947,en
2872,48311,en
2873,44772,en
2874,14347,en
2875,14347,fr
2876,14347,es
2877,41090,en
2878,18282,en
2879,18169,en
2880,11082,en
2881,5971,en
2882,5971,hu
2883,5971,it
2884,11933,en
2885,20096,en
2886,20096,fr
2887,30815,en
2888,881,en
2889,4478,en
2890,22318,en
2891,53113,en
2892,2109,en
2893,122289,en
2894,24746,en
2895,72987,en
2896,72987,fr
2897,193103,en
2898,8195,en
2899,8195,fr
2900,8195,ru
2901,9877,en
2902,9877,it
2903,26618,en
2904,21132,en
2905,11855,en
2906,24016,ar
2907,24016,en
2908,24016,fr
2909,14785,as
2910,14785,hi
2911,14794,en
2912,14794,la
2913,3486,en
2914,11071,en
2915,1091,en
2916,1091,no
2917,10403,en
2918,11337,en
2919,162,en
2920,25723,de
2921,73351,en
2922,8916,en
2923,28134,it
2924,9429,en
2925,12159,en
2926,27791,en
2927,43106,en
2928,30197,en
2929,30197,de
2930,10156,fr
2931,10156,la
2932,10156,en
2933,10377,en
2934,3121,en
2935,4975,en
2936,9713,en
2937,134368,en
2938,85837,en
2939,1039,de
2940,9821,en
2941,4437,en
2942,4437,ru
2943,1890,cs
2944,1890,en
2945,1955,en
2946,39437,en
2947,11932,en
2948,6435,en
2949,108316,en
2950,10683,en
2951,10683,ru
2952,63709,en
2953,9445,en
2954,9445,de
2955,2657,en
2956,9425,en
2957,32326,en
2958,637,en
2959,637,de
2960,637,it
2961,8675,en
2962,8675,ja
2963,20701,en
2964,9945,en
2965,9945,la
2966,73,en
2967,18603,en
2968,46889,en
2969,12888,en
2970,3033,en
2971,3033,hu
2972,9882,es
2973,9882,en
2974,9882,ar
2975,10663,en
2976,4518,fr
2977,4518,en
2978,1808,en
2979,3600,en
2980,17037,en
2981,297,en
2982,5332,en
2983,21589,en
2984,8336,en
2985,11893,en
2986,123056,en
2987,12223,en
2988,32081,en
2989,14924,en
2990,10002,en
2991,41817,en
2992,19426,it
2993,12560,en
2994,9798,en
2995,14444,en
2996,9487,en
2997,9466,en
2998,666,pt
2999,2042,en
3000,2042,fr
3001,2042,sh
3002,10162,en
3003,10162,ga
3004,10162,la
3005,309,da
3006,309,de
3007,309,en
3008,692,en
3009,24018,en
3010,1678,ja
3011,39256,en
3012,39256,ja
3013,39256,ru
3014,1680,ja
3015,244,en
3016,10730,en
3017,31947,en
3018,8130,en
3019,11532,en
3020,11532,pt
3021,9749,en
3022,14628,en
3023,9626,en
3024,13698,en
3025,10466,en
3026,707,en
3027,11954,en
3028,11954,es
3029,9336,en
3030,10157,en
3031,12118,en
3032,10587,en
3033,11825,en
3034,11895,en
3035,9447,en
3036,12257,en
3037,37536,en
3038,10029,en
3039,27104,it
3040,27104,tr
3041,11252,en
3042,8545,en
3043,10223,en
3044,9745,en
3045,200,en
3046,9837,he
3047,9837,en
3048,11545,fr
3049,11545,en
3050,11545,la
3051,11545,es
3052,1934,en
3053,110643,en
3054,11881,en
3055,13764,en
3056,24951,fr
3057,8879,en
3058,1369,en
3059,1369,vi
3060,1368,en
3061,1370,en
3062,1370,ru
3063,10303,ar
3064,10303,en
3065,9326,fr
3066,9326,en
3067,9326,es
3068,10328,en
3069,11285,en
3070,1367,en
3071,1371,en
3072,1374,en
3073,1375,en
3074,15196,fr
3075,15196,en
3076,11904,en
3077,215875,en
3078,15596,en
3079,15596,pt
3080,13818,en
3081,29968,en
3082,44326,en
3083,1885,en
3084,8856,en
3085,10495,en
3086,5825,en
3087,9489,en
3088,16885,en
3089,76857,en
3090,8741,en
3091,8741,ru
3092,9276,en
3093,9822,sw
3094,9822,en
3095,39314,en
3096,39314,sw
3097,10312,en
3098,9441,en
3099,9422,en
3100,125582,en
3101,24525,en
3102,10368,en
3103,10368,it
3104,10368,ru
3105,11365,en
3106,140897,en
3107,31662,en
3108,36136,en
3109,1363,en
3110,46992,en
3111,825,en
3112,22913,en
3113,15556,en
3114,28902,en
3115,14709,en
3116,9423,en
3117,9423,ru
3118,14443,en
3119,10658,en
3120,10658,pt
3121,6917,en
3122,40729,en
3123,24086,en
3124,11815,en
3125,11815,fr
3126,9426,en
3127,10344,en
3128,10344,pl
3129,15698,en
3130,2620,en
3131,30497,en
3132,16337,en
3133,25018,en
3134,16780,en
3135,12151,en
3136,25438,en
3137,33278,en
3138,33278,it
3139,274253,en
3140,192,en
3141,192,la
3142,10945,en
3143,10013,en
3144,9671,en
3145,9396,en
3146,11038,en
3147,12278,en
3148,11873,en
3149,11873,es
3150,18588,en
3151,10015,es
3152,10015,en
3153,12715,hu
3154,12715,en
3155,8388,en
3156,8388,de
3157,8388,es
3158,45712,en
3159,6187,fr
3160,8129,en
3161,1618,en
3162,1618,hu
3163,10722,it
3164,10722,es
3165,10314,en
3166,125548,en
3167,47139,en
3168,11167,en
3169,2112,en
3170,16172,fr
3171,16172,en
3172,111794,en
3173,9524,en
3174,9524,de
3175,20595,en
3176,20595,de
3177,20595,hu
3178,16306,fr
3179,11622,la
3180,11622,en
3181,11622,fr
3182,11622,de
3183,10207,en
3184,9849,en
3185,9849,it
3186,18892,en
3187,13466,en
3188,1542,en
3189,43978,fa
3190,15256,en
3191,8224,en
3192,18417,en
3193,12479,cs
3194,12479,en
3195,12479,fr
3196,15031,en
3197,15209,en
3198,26425,en
3199,1847,en
3200,42113,ja
3201,8913,en
3202,10906,en
3203,25748,en
3204,25749,en
3205,8769,en
3206,14742,en
3207,15856,en
3208,10671,it
3209,10671,en
3210,27932,en
3211,27932,hu
3212,7227,en
3213,7227,hu
3214,10670,en
3215,5919,en
3216,33518,en
3217,40160,en
3218,40160,fr
3219,40160,ru
3220,2362,en
3221,10803,en
3222,871,en
3223,1685,en
3224,1705,en
3225,1688,en
3226,1687,en
3227,166680,en
3228,11123,en
3229,29723,en
3230,29723,fr
3231,29723,es
3232,31638,en
3233,9535,en
3234,9455,cn
3235,9455,en
3236,9455,zh
3237,796,vi
3238,796,en
3239,796,fr
3240,100,en
3241,47501,en
3242,77936,fr
3243,30943,en
3244,107946,en
3245,7341,en
3246,10350,en
3247,11772,en
3248,9540,en
3249,31503,en
3250,11773,en
3251,30202,en
3252,30202,ru
3253,22345,en
3254,22345,es
3255,53685,en
3256,1567,fr
3257,1641,en
3258,47288,en
3259,10212,en
3260,10212,it
3261,10212,es
3262,10354,en
3263,11526,de
3264,8583,en
3265,16520,en
3266,16520,it
3267,16520,th
3268,16508,en
3269,11374,en
3270,16379,en
3271,125123,en
3272,28029,en
3273,603,en
3274,4951,en
3275,4951,fr
3276,65749,es
3277,8970,en
3278,9840,fr
3279,186705,fr
3280,30950,fr
3281,30950,en
3282,11660,en
3283,9430,en
3284,11355,en
3285,18764,cn
3286,18764,zh
3287,18764,ru
3288,9465,en
3289,27455,en
3290,1414,hu
3291,1414,es
3292,49981,en
3293,6522,en
3294,114719,en
3295,10209,ar
3296,10209,en
3297,10209,fr
3298,25512,fr
3299,143299,en
3300,22826,it
3301,1902,es
3302,445590,de
3303,445590,pl
3304,445590,yi
3305,6396,en
3306,39964,en
3307,12596,en
3308,9451,en
3309,1946,en
3310,42230,zh
3311,139445,fr
3312,139445,ja
3313,139445,en
3314,1844,en
3315,6552,en
3316,24584,en
3317,213985,en
3318,25471,zh
3319,4154,en
3320,4154,vi
3321,28519,en
3322,3309,en
3323,3309,es
3324,18462,en
3325,28941,en
3326,18252,en
3327,8592,en
3328,564,en
3329,564,ar
3330,13852,en
3331,140519,en
3332,25232,en
3333,33194,zh
3334,10210,en
3335,53862,en
3336,17962,ja
3337,9460,cn
3338,9460,en
3339,4927,en
3340,1893,en
3341,31342,en
3342,44297,en
3343,44297,it
3344,44297,sw
3345,95627,en
3346,8785,pl
3347,15849,ar
3348,15849,en
3349,15849,fr
3350,18990,en
3351,18990,de
3352,29242,en
3353,29243,en
3354,31498,en
3355,29239,en
3356,15660,en
3357,1924,en
3358,8536,en
3359,9531,en
3360,9531,it
3361,9531,es
3362,9531,th
3363,11411,en
3364,11411,fr
3365,11411,it
3366,11411,ru
3367,11411,th
3368,138,en
3369,138,de
3370,138,hu
3371,30793,en
3372,3103,en
3373,3103,es
3374,3035,en
3375,3077,en
3376,3074,en
3377,3076,en
3378,3079,en
3379,32023,en
3380,13666,en
3381,29794,en
3382,9077,en
3383,36685,en
3384,43391,en
3385,30168,en
3386,10785,en
3387,19483,en
3388,8974,cs
3389,8974,en
3390,8974,es
3391,29959,en
3392,11549,en
3393,18158,en
3394,27625,en
3395,41516,en
3396,17918,en
3397,37305,en
3398,18784,en
3399,18784,ja
3400,509,en
3401,509,es
3402,1090,en
3403,24858,en
3404,24858,el
3405,24858,it
3406,15059,en
3407,55912,en
3408,12117,en
3409,11779,en
3410,11779,es
3411,41730,en
3412,84198,en
3413,100568,en
