movie_id,title,original_language,status,revenue,budget,release_date,runtime,popularity,vote_average,vote_count
1587,Whats Eating Gilbert Grape,en,Released,10032765,11000000,12/17/1993,118,10.3919,7.5,943
9271,Virtuosity,en,Released,24048000,30000000,8/4/1995,106,5.188399,5.4,163
2064,While You Were Sleeping,en,Released,182057016,17000000,4/21/1995,103,15.783615,6.5,340
19855,The War,en,Released,0,0,11/4/1994,126,3.908596,6.3,39
60855,Double Happiness,en,Released,759393,0,9/7/1994,87,0.372239,5.5,2
236,Muriels Wedding,en,Released,15119639,3000000,9/29/1994,106,5.254847,6.9,104
48287,The Baby Sitters Club,en,Released,0,0,8/18/1995,94,2.15805,5.3,23
3049,Ace Ventura Pet Detective,en,Released,107217396,15000000,2/4/1994,86,11.247957,6.4,1684
2759,The Adventures of Priscilla Queen of the Desert,en,Released,11220670,0,5/31/1994,104,8.328596,7.2,174
12635,Backbeat,en,Released,0,0,4/1/1994,100,2.487951,6.2,37
10497,Bitter Moon,en,Released,1862805,5000000,9/2/1992,139,11.298195,7,115
11382,Bullets Over Broadway,en,Released,0,0,10/14/1994,98,5.72288,7,130
9331,Clear and Present Danger,en,Released,215887717,62000000,8/3/1994,141,7.513245,6.4,390
10731,The Client,en,Released,117615211,45000000,7/20/1994,119,15.263829,6.4,287
10464,Corrina Corrina,en,Released,0,0,8/12/1994,115,6.924689,6.4,83
34152,Crooklyn,en,Released,0,0,5/13/1994,115,2.533022,6.7,31
9495,The Crow,en,Released,94000000,15000000,5/11/1994,102,15.799336,7.3,980
29973,Cobb,en,Released,1007583,0,12/2/1994,128,2.583363,6.1,29
888,The Flintstones,en,Released,341631208,46000000,5/26/1994,91,15.019586,5,559
13,Forrest Gump,en,Released,677945399,55000000,7/6/1994,142,48.307194,8.2,8147
712,Four Weddings and a Funeral,en,Released,254700832,6000000,3/9/1994,117,8.990345,6.6,654
16295,Higher Learning,en,Released,38290723,0,1/11/1995,127,7.817811,6.4,49
48992,I Like It Like That,en,Released,1777020,0,10/14/1994,104,0.289295,6.3,4
10879,I Love Trouble,en,Released,61947267,45000000,6/29/1994,123,3.570874,5.3,41
10660,It Could Happen to You,en,Released,0,0,7/29/1994,101,11.272073,6.1,154
10714,The Jungle Book,en,Released,0,0,12/23/1994,111,10.714235,5.9,107
41647,The Wonderful Horrible Life of Leni Riefenstahl,en,Released,449707,0,9/11/1993,180,0.568884,7.3,5
8587,The Lion King,en,Released,788241776,45000000,6/23/1994,89,21.605761,8,5520
1689,Little Buddha,en,Released,4858139,35000000,12/1/1993,140,5.681522,6,76
11596,New Nightmare,en,Released,18090181,14000000,10/13/1994,112,9.860522,6.4,297
854,The Mask,en,Released,351583407,23000000,7/29/1994,101,14.13488,6.6,2550
9359,Maverick,en,Released,0,0,5/20/1994,127,15.050326,6.6,490
23333,Mrs  Parker and the Vicious Circle,en,Released,0,0,9/7/1994,125,4.739054,6.3,20
36593,The Naked Gun 33 The Final Insult,en,Released,51132598,30000000,3/18/1994,83,10.587232,6.4,535
12280,The Paper,en,Released,0,6000000,3/18/1994,112,4.006063,6.1,40
2788,Reality Bites,en,Released,20079850,11500000,2/18/1994,99,6.514592,6.5,180
10427,Red Rock West,en,Released,2000000,8000000,7/8/1993,98,5.137903,6.4,71
11011,Rihie Rih,en,Released,0,40000000,12/19/1994,95,6.595255,5.4,426
49803,Safe Passage,en,Released,0,0,12/1/1994,98,4.931565,4.9,7
8987,The River Wild,en,Released,0,45000000,9/30/1994,111,10.511241,6.1,214
1637,Speed,en,Released,350448145,30000000,6/9/1994,116,10.859292,6.8,1814
15128,Speechless,en,Released,0,0,12/16/1994,99,2.334226,5.5,24
8831,Timecop,en,Released,101646581,27000000,9/15/1994,99,8.907074,5.5,288
36955,True Lies,en,Released,378882411,115000000,7/14/1994,141,11.396099,6.8,1138
10449,When a Man Loves a Woman,en,Released,50021959,0,4/29/1994,126,4.322544,6,71
10395,Wolf,en,Released,0,0,6/17/1994,125,14.063845,6,221
12160,Wyatt Earp,en,Released,25052000,63000000,6/24/1994,191,9.277147,6.5,203
40480,Bad Company,en,Released,0,0,1/20/1995,108,0.912415,4.9,12
52038,A Man of No Importance,en,Released,953,0,12/22/1994,99,0.406113,6.5,2
29444,S F W ,en,Released,0,0,9/15/1994,96,2.504529,6.1,22
26352,A Low Down Dirty Shame,en,Released,29392418,10000000,11/23/1994,100,3.021526,6,31
39953,Boys Life Three Stories of Love Lust and Liberation,en,Released,0,0,9/30/1994,91,0.054148,2,1
41580,Colonel Chabert,fr,Released,0,0,1/1/1994,110,0.934312,5.9,9
315,Faster Pussycat Kill Kill,en,Released,0,45000,8/6/1965,83,4.220541,6.5,59
22067,Jasons Lyric,en,Released,20851521,7000000,9/28/1994,119,0.912909,5.9,9
18242,The Secret Adventures of Tom Thumb,en,Released,0,0,12/10/1993,61,0.381704,7.1,8
11667,Street Fighter,en,Released,99423521,35000000,12/22/1994,102,13.58449,4.1,330
32502,Coldblooded,en,Released,0,0,9/15/1995,92,2.342756,6.7,13
267188,Desert Winds,en,Released,0,0,12/31/1997,97,0.251223,0,0
28732,Fall Time,en,Released,0,0,5/13/1995,88,1.108494,6.3,6
75555,The Fear,en,Released,0,0,1/20/1995,98,0.268043,3.4,7
42981,Frank and Ollie,en,Released,0,0,10/20/1995,89,0.142357,7.5,4
278939,Girl in the Cadillac,en,Released,0,0,10/24/1995,89,0.405392,10,1
291731,Homage,en,Released,0,0,5/3/1995,97,0.014925,0,0
226229,Mirage,en,Released,0,0,11/21/1995,92,0.302957,4,1
203119,Open Season,en,Released,0,0,5/3/1996,97,0.012456,0,0
172923,Dos Crmenes,en,Released,0,0,5/26/1995,0,0.233376,5,1
316098,Brother Minister The Assassination of Malcolm X,en,Released,0,0,3/1/1995,115,0.0368,4,1
8011,Highlander The Final Dimension,en,Released,36800000,26000000,11/29/1994,99,6.866634,4.5,110
171857,Federal Hill,en,Released,0,0,2/24/1995,97,0.100685,5,2
2654,In the Mouth of Madness,en,Released,8946600,8000000,12/12/1994,95,8.497643,7.1,307
18069,8 Seconds,en,Released,0,0,2/25/1994,105,1.888534,7.2,22
19092,Above the Rim,en,Released,0,0,3/23/1994,96,4.38154,6.7,40
2758,Addams Family Values,en,Released,48919043,0,11/19/1993,94,17.555909,6.5,537
38129,Martin Lawrence You So Crazy,en,Released,0,0,4/27/1994,84,0.394194,4.5,4
10436,The Age of Innocence,en,Released,32255440,34000000,9/17/1993,139,8.013617,7,172
13595,Airheads,en,Released,0,0,8/5/1994,92,7.09232,5.8,222
46094,The Air Up There,en,Released,21011500,17080000,1/7/1994,107,1.896273,5.1,42
9409,Another Stakeout,en,Released,0,0,7/22/1993,105,12.967239,4.9,58
11853,Bad Girls,en,Released,15240435,0,4/22/1994,99,14.644772,4.6,61
16771,Barcelona,en,Released,0,3200000,7/29/1994,100,1.632711,6.6,20
46924,Being Human,en,Released,0,40000000,5/6/1994,122,2.783872,5,15
11041,The Beverly Hillbillies,en,Released,0,0,10/15/1993,93,5.673735,5,86
306,Beverly Hills Cop III,en,Released,119208989,50000000,5/24/1994,104,11.787784,5.5,445
14522,Black Beauty,en,Released,0,0,7/29/1994,88,8.398845,6.6,68
26203,Blink,en,Released,16668552,0,1/26/1994,106,3.00282,6.3,45
178,Blown Away,en,Released,30156002,0,7/1/1994,121,13.155071,6,126
19819,Blue Chips,en,Released,0,0,2/18/1994,108,6.131056,5.7,41
57834,Blue Sky,en,Released,0,0,9/16/1994,101,4.993829,6.1,28
4722,Body Snatchers,en,Released,428868,13000000,6/9/1993,87,6.559693,5.8,102
18215,Boxing Helena,en,Released,1796389,0,6/18/1993,107,4.304224,4.5,59
1607,A Bronx Tale,en,Released,17287898,22000000,9/14/1993,121,6.115628,7.4,447
26391,Cabin Boy,en,Released,3662459,0,1/7/1994,80,1.679042,4.9,28
117553,Calendar Girl,en,Released,2570145,13000000,9/3/1993,90,1.316741,3.7,10
6075,Carlitos Way,en,Released,36516012,30000000,11/10/1993,144,8.698509,7.7,805
11310,City Slickers II The Legend of Curlys Gold,en,Released,0,0,6/10/1994,116,8.605703,4.9,103
18658,Clean Slate,en,Released,7355425,0,5/6/1994,107,2.724621,5.7,25
9350,Cliffhanger,en,Released,255000211,70000000,5/28/1993,112,9.830853,6.1,600
9612,Coneheads,en,Released,0,0,7/23/1993,88,10.722729,4.8,228
2124,Color of Night,en,Released,19726050,40000000,8/19/1994,121,14.228963,5.4,117
26261,Cops and Robbersons,en,Released,0,0,4/15/1994,93,7.042878,5,36
19176,The Cowboy Way,en,Released,0,0,6/3/1994,102,4.286279,5.1,38
49299,Dangerous Game,en,Released,0,0,11/19/1993,108,2.70097,5.4,9
11566,Dave,en,Released,63000000,0,5/7/1993,110,13.696394,6.3,205
9571,Dazed and Confused,en,Released,7993039,6900000,9/24/1993,102,6.8652,7.4,588
9739,Demolition Man,en,Released,159055768,57000000,10/8/1993,115,11.626116,6.4,1018
24257,The Endless Summer 2,en,Released,0,0,6/3/1994,109,0.408159,7.1,12
34444,Even Cowgirls Get the Blues,en,Released,0,8000000,5/13/1994,96,2.970724,4.2,29
26141,Fatal Instinct,en,Released,0,0,10/29/1993,91,3.555139,5.4,37
10997,Farewell My Concubine,zh,Released,0,0,9/16/1993,171,4.875827,7.8,98
50463,The Favor,en,Released,0,0,4/29/1994,97,1.344876,3.3,6
10443,Fearless,en,Released,0,0,10/15/1993,122,9.284624,6.8,80
20239,Fear of a Black Hat,en,Released,0,0,10/28/1994,88,0.985441,5.8,11
16297,With Honors,en,Released,0,0,4/29/1994,103,2.969003,6.1,54
18551,Flesh and Bone,en,Released,9488998,0,11/5/1993,126,1.896869,6.2,22
25440,Widows Peak,en,Released,0,0,5/13/1994,101,0.409427,4.3,3
9024,For Love or Money,en,Released,11146270,30000000,10/1/1993,94,8.468869,5.7,77
37233,The Firm,en,Released,270248367,42000000,6/30/1993,154,9.678367,6.6,513
1634,Free Willy,en,Released,153698625,20000000,7/16/1993,112,5.990572,6,429
13815,Fresh,en,Released,0,0,8/24/1994,114,3.970215,7.6,56
5503,The Fugitive,en,Released,368875760,44000000,8/6/1993,130,10.08937,7.2,1240
35588,Geronimo An American Legend,en,Released,18635620,35000000,12/10/1993,115,4.653462,5.9,44
2087,The Getaway,en,Released,30,0,2/11/1994,115,14.214403,5.4,81
41579,Getting Even with Dad,en,Released,0,30000000,6/17/1994,109,2.410545,4.5,43
18620,Go Fish,en,Released,0,0,6/10/1994,83,0.775898,3.9,5
41006,A Good Man in Africa,en,Released,0,0,7/14/1994,94,5.22583,5.2,11
4916,Guilty as Sin,en,Released,22886222,0,6/4/1993,107,5.385108,5.6,21
2019,Hard Target,en,Released,74189677,18000000,8/20/1993,97,7.834351,6.1,237
31642,Heaven and Earth,en,Released,0,33000000,12/24/1993,140,4.190541,6.4,51
9255,Hot Shots Part Deux,en,Released,133752825,25000000,5/21/1993,86,13.482371,6.2,463
26271,Live Nude Girls,en,Released,0,0,12/8/1995,95,2.138959,4.7,12
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,en,Released,0,0,5/12/1995,99,5.331753,6.1,83
2259,The House of the Spirits,en,Released,0,25000000,10/19/1993,140,10.687795,6.7,135
16097,House Party 3,en,Released,0,0,1/1/1994,100,0.996047,4.6,11
11934,The Hudsucker Proxy,en,Released,0,30000000,3/11/1994,111,7.550545,7.1,280
106143,Ill Do Anything,en,Released,0,40000000,2/4/1994,115,1.742974,5.7,18
12475,In the Army Now,en,Released,28881266,0,8/12/1994,91,6.071466,4.7,54
9386,In the Line of Fire,en,Released,176997168,40000000,7/8/1993,128,12.637158,6.8,392
7984,In the Name of the Father,en,Released,65796862,13000000,12/12/1993,133,7.405895,7.6,363
59930,The Inkwell,en,Released,8880705,0,4/22/1994,110,0.613335,3.9,5
15765,Whats Love Got to Do with It,en,Released,0,0,6/9/1993,118,14.820883,6.9,75
31643,Jimmy Hollywood,en,Released,0,30000000,3/30/1994,112,4.563989,4.6,17
6,Judgment Night,en,Released,12136938,0,10/15/1993,110,5.538671,6.4,79
329,Jurassic Park,en,Released,920100000,63000000,6/11/1993,127,8.863776,7.6,4956
10909,Kalifornia,en,Released,2395231,9000000,9/1/1993,117,8.4337,6.5,209
507,Killing Zoe,en,Released,418961,1500000,10/1/1993,96,4.948569,6.1,111
34024,King of the Hill,en,Released,0,0,8/20/1993,103,4.375347,6.4,33
29918,Lassie,en,Released,0,0,7/22/1994,94,3.645342,6.1,54
9593,Last Action Hero,en,Released,137298489,85000000,6/18/1993,130,9.434006,6.1,725
42580,Life With Mikey,en,Released,0,0,6/4/1993,91,6.446229,5.1,24
22317,Lightning Jack,en,Released,0,0,3/11/1994,98,2.913584,5.7,40
1413,M  Butterfly,en,Released,1499795,0,9/9/1993,101,6.516976,6.6,35
12121,Made in America,en,Released,0,22000000,5/27/1993,111,5.43085,5.3,86
2246,Malice,en,Released,46405336,0,9/29/1993,107,9.861672,5.9,105
10502,The Man without a Face,en,Released,24760338,0,8/25/1993,114,5.997712,6.2,125
10440,Manhattan Murder Mystery,en,Released,11285588,13500000,8/18/1993,104,8.939404,7.1,169
9516,Menace II Society,en,Released,27900000,3500000,5/26/1993,97,5.260924,7.2,179
2320,Executive Decision,en,Released,121969216,55000000,3/15/1996,133,13.106291,5.8,261
5879,In the Realm of the Senses,ja,Released,0,0,5/15/1976,105,8.932494,6.5,112
83718,What Happened Was   ,en,Released,0,0,9/9/1994,91,0.534606,7,7
11971,Much Ado About Nothing,en,Released,0,8000000,5/7/1993,111,8.62724,7.2,194
2625,Mr  Jones,en,Released,0,0,10/8/1993,114,6.579753,5.9,35
31911,Mr  Wonderful,en,Released,0,0,10/15/1993,98,13.011091,5.5,11
788,Mrs  Doubtfire,en,Released,441286195,25000000,11/24/1993,125,11.16553,7,1638
21450,Naked,en,Released,0,0,9/14/1993,131,8.665198,7.5,105
11231,The Next Karate Kid,en,Released,15826984,12000000,7/18/1994,107,9.9697,4.8,202
41588,The New Age,en,Released,0,0,9/16/1994,112,0.596207,4.8,5
10447,No Escape,en,Released,15340000,20000000,4/29/1994,118,9.715187,6.1,86
31586,North,en,Released,0,40000000,7/22/1994,87,15.534707,4.8,67
9300,Orlando,en,Released,0,4000000,9/1/1992,93,3.800785,6.7,53
9559,A Perfect World,en,Released,135130999,30000000,11/24/1993,138,8.040589,7.2,376
9800,Philadelphia,en,Released,206678440,26000000,12/22/1993,125,13.373006,7.6,1019
713,The Piano,en,Released,116700000,7000000,5/19/1993,121,7.436758,7.1,290
8291,Poetic Justice,en,Released,27515786,14000000,7/23/1993,109,6.972599,6.9,47
18133,The Program,en,Released,23042200,0,9/24/1993,112,3.199976,6,28
25557,The Puppet Masters,en,Released,8638072,0,10/21/1994,109,7.272296,5.6,41
22588,Radioland Murders,en,Released,0,0,10/21/1994,108,8.506727,5.8,12
10872,The Ref,en,Released,11439193,11000000,3/9/1994,97,5.868677,6.7,99
1245,The Remains of the Day,en,Released,23237911,11500000,11/5/1993,134,12.222576,7.5,213
11858,Renaissance Man,en,Released,24332324,40000000,6/3/1994,128,4.985157,5.9,83
7007,Rising Sun,en,Released,107198790,0,7/30/1993,125,6.279082,5.8,188
10467,The Road to Wellville,en,Released,0,0,10/28/1994,118,3.416181,5.5,43
5550,RoboCop 3,en,Released,10696210,22000000,4/17/1993,104,8.685798,4.2,309
8005,Robin Hood Men in Tights,en,Released,35739755,20000000,7/28/1993,104,17.136672,6.4,575
2088,Romeo Is Bleeding,en,Released,3275585,11500000,9/13/1993,100,9.796318,5.7,36
10412,Romper Stomper,en,Released,0,0,3/5/1992,94,5.157926,6.6,126
47889,Ruby in Paradise,en,Released,1001437,800000,10/8/1993,114,0.941994,5.6,10
14534,Rudy,en,Released,22750363,12000000,9/17/1993,114,5.914833,7.2,187
56583,The Saint of Fort Washington,en,Released,0,0,11/3/1993,99,1.065843,4,5
41878,Savage Nights,fr,Released,0,0,8/19/1992,126,1.031556,6.2,11
424,Schindlers List,en,Released,321365567,22000000,11/29/1993,195,41.725123,8.3,4436
35233,The Scout,en,Released,0,0,9/30/1994,101,5.715608,5.3,37
14291,Searching for Bobby Fischer,en,Released,7266383,0,8/13/1993,110,12.048587,7.3,100
103413,Second Best,en,Released,0,0,9/30/1994,105,0.882596,5.9,8
11236,The Secret Garden,en,Released,0,0,8/13/1993,102,6.499523,7.1,232
11592,Serial Mom,en,Released,7820688,13000000,4/13/1994,95,5.305311,6.4,137
8850,The Shadow,en,Released,48063435,25000000,7/1/1994,108,7.881107,5.4,140
10445,Shadowlands,en,Released,0,22000000,12/25/1993,131,2.96586,6.8,61
695,Short Cuts,en,Released,6110979,0,9/5/1993,187,8.829337,6.9,136
43535,A Simple Twist of Fate,en,Released,0,0,9/2/1994,106,4.13516,5.7,26
12519,Sirens,en,Released,7770731,0,10/1/1993,98,2.86213,5.2,31
23210,Six Degrees of Separation,en,Released,0,0,12/8/1993,112,8.730025,6.5,75
858,Sleepless in Seattle,en,Released,227799884,21000000,6/24/1993,105,10.234919,6.5,630
867,Sliver,en,Released,116300000,40000000,5/21/1993,108,11.23297,4.9,144
78,Blade Runner,en,Released,33139618,28000000,6/25/1982,117,96.272374,7.9,3833
13203,Son in Law,en,Released,36448200,0,7/2/1993,95,9.122718,5.6,81
10442,So I Married an Axe Murderer,en,Released,11585483,20000000,7/30/1993,93,8.051914,6.1,131
11074,Striking Distance,en,Released,0,30,9/17/1993,102,13.390917,5.4,223
33367,Harem,en,Released,0,0,11/20/1985,113,1.825468,4,4
9607,Super Mario Bros ,en,Released,20915465,48000000,5/28/1993,104,7.198455,4,236
17585,Surviving the Game,en,Released,7690013,7400000,4/15/1994,96,3.644641,6.1,53
9057,Terminal Velocity,en,Released,16478900,50000000,9/23/1994,102,8.012225,5,82
20967,Thirty Two Short Films About Glenn Gould,en,Released,0,0,11/26/1993,93,0.873068,7.4,9
10635,Threesome,en,Released,0,0,4/8/1994,93,10.82236,6.3,57
9479,The Nightmare Before Christmas,en,Released,75634409,18000000,10/9/1993,76,17.730913,7.6,2135
10057,The Three Musketeers,en,Released,53898845,30000000,11/11/1993,105,6.34785,6.2,219
11969,Tombstone,en,Released,56505065,25000000,12/25/1993,130,11.338194,7.4,632
41590,Trial by Jury,en,Released,0,0,9/9/1994,107,0.85586,5.5,5
319,True Romance,en,Released,12281551,12500000,9/9/1993,120,17.189328,7.5,762
26408,The War Room,en,Released,0,0,12/5/1993,96,1.273617,7.3,19
15139,The Pagemaster,en,Released,13670688,27000000,11/23/1994,80,7.436001,6.2,178
161158,Paris France,en,Released,0,0,2/4/1994,112,0.741522,6,2
218473,The Beans of Egypt Maine,en,Released,0,0,1/1/1994,0,0.38247,0,1
85247,Killer,en,Released,0,0,9/14/1994,97,0.422224,3,2
11446,Welcome to the Dollhouse,en,Released,0,0,5/24/1995,88,5.14056,6.9,103
51980,Germinal,en,Released,0,0,9/29/1993,160,2.759302,6.3,43
24405,Chasers,en,Released,1596687,0,4/22/1994,102,9.85327,4.7,22
11655,Cronos,en,Released,0,0,9/12/1993,94,5.513024,6.4,153
11800,Naked in New York,en,Released,0,0,11/10/1993,95,0.449733,4,3
8223,Kika,es,Released,0,0,10/28/1993,117,3.647321,6.8,58
14587,Bhaji on the Beach,en,Released,0,0,1/21/1994,100,0.441585,5.1,10
31504,Little Big League,en,Released,0,0,6/29/1994,119,1.960563,6,20
41653,The Slingshot,sv,Released,0,0,9/24/1993,102,1.764582,6.2,10
53185,Wide Eyed and Legless,en,Released,0,0,9/5/1993,102,0.00015,0,0
95743,Foreign Student,en,Released,0,0,7/29/1994,90,0.002789,0,0
23637,Ciao Professore,en,Released,0,0,10/1/1992,100,3.456868,7.2,74
17600,Spanking the Monkey,en,Released,0,200000,1/15/1994,106,2.799575,5.3,29
10897,The Little Rascals,en,Released,67308282,0,8/5/1994,82,6.707109,6.3,214
349394, la mode,en,Released,0,0,9/10/1993,82,8.20E-05,0,0
21352,Andre,en,Released,0,0,8/17/1994,94,3.139316,5,31
68806,The Escort,it,Released,0,0,1/1/1993,92,0.046196,5,5
37345,Princess Caraboo,en,Released,3021629,0,9/16/1994,97,1.943323,4.4,5
32562,The Celluloid Closet,en,Released,0,0,1/30/1996,102,6.784687,7,24
47507,Caf au Lait,en,Released,0,0,1/1/1993,94,1.040873,6.8,4
25403,Dear Diary,it,Released,0,0,10/12/1993,100,2.904734,6.9,46
124304,I Dont Want to Talk About It,en,Released,0,0,5/20/1993,106,1.213481,6,1
9066,The Brady Bunch Movie,en,Released,0,0,2/16/1995,84,4.233092,5.9,87
771,Home Alone,en,Released,476684675,18000000,11/9/1990,103,0.702543,7.1,2487
251,Ghost,en,Released,505000000,22000000,7/12/1990,127,11.945397,6.9,1381
812,Aladdin,en,Released,504050219,28000000,11/25/1992,90,16.357419,7.4,3495
280,Terminator 2 Judgment Day,en,Released,520000000,100000000,7/1/1991,137,22.661695,7.7,4274
581,Dances with Wolves,en,Released,424208848,22000000,11/9/1990,181,11.654349,7.6,1084
80350,Tough and Deadly,en,Released,0,0,2/14/1995,92,0.426887,6.3,4
268,Batman,en,Released,411348924,35000000,6/23/1989,126,19.10673,7,2145
274,The Silence of the Lambs,en,Released,272742922,19000000,2/1/1991,119,4.307222,8.1,4549
408,Snow White and the Seven Dwarfs,en,Released,184925486,1488423,12/20/1937,83,16.263878,6.9,1973
10020,Beauty and the Beast,en,Released,377350553,25000000,11/13/1991,84,23.433511,7.5,3029
10895,Pinocchio,en,Released,84300000,2600000,2/23/1940,88,14.202284,6.9,1412
114,Pretty Woman,en,Released,463000000,14000000,3/23/1990,119,13.348451,7,1807
41043,Window to Paris,ru,Released,0,0,12/1/1993,87,0.345748,6,6
576,The Wild Bunch,en,Released,638641,6244087,6/17/1969,145,11.722424,7.7,266
15477,Love and a  45,en,Released,0,0,11/23/1994,101,3.40523,5.5,15
59146,The Wooden Mans Bride,en,Released,0,0,2/5/1994,113,0.088451,6.5,1
124472,A Great Day in Harlem,en,Released,0,0,9/27/1994,60,0.076352,7,2
30528,Bye Bye Love,en,Released,0,0,3/16/1995,106,2.47308,6.1,20
7300,One Fine Day,en,Released,97529550,0,12/20/1996,108,7.009946,6.1,160
10824,Candyman Farewell to the Flesh,en,Released,13940383,0,3/17/1995,93,4.983552,5,64
261246,Century,en,Released,0,0,12/31/1993,112,1.461029,5,1
275,Fargo,en,Released,60611975,7000000,4/5/1996,98,12.61469,7.7,2080
25059,Homeward Bound II Lost in San Francisco,en,Released,32709423,0,3/8/1996,89,14.657754,6,105
11827,Heavy Metal,en,Released,0,9300000,8/7/1981,90,7.640073,6.3,150
8766,Hellraiser Bloodline,en,Released,16675000,4000000,3/8/1996,86,5.263187,4.9,111
23570,The Pallbearer,en,Released,0,8000000,5/3/1996,97,8.174116,4.6,30
47333,Jane Eyre,en,Released,0,0,2/9/1996,112,2.420301,7.1,51
54850,Loaded,en,Released,0,500000,4/12/1996,91,0.618066,4,3
51242,Bread and Chocolate,it,Released,0,0,5/5/1974,100,1.306628,7.1,10
