movie_production_co_id,movie_id,production_co_id
1766,19004,4285
1767,10987,14
1768,44705,8
1769,44705,288
1770,44705,491
1771,44705,3102
1772,20318,8
1773,43596,52003
1774,26933,635
1775,26933,4790
1776,26933,5358
1777,26933,6849
1778,26933,11332
1779,26933,18367
1780,26933,30576
1781,27854,4
1782,981,8411
1783,872,8411
1784,2769,1460
1785,2769,8411
1786,13320,4
1787,164,4
1788,164,11355
1789,426,4
1790,426,10715
1791,567,4
1792,3078,441
1793,13528,8411
1794,28288,6
1795,213,8411
1796,284,60
1797,284,11241
1798,239,219
1799,239,11982
1800,4808,33
1801,289,6194
1802,963,6194
1803,11113,6194
1804,6620,4
1805,804,4
1806,26531,306
1807,909,1460
1808,909,8411
1809,630,31892
1810,770,1553
1811,770,8411
1812,31044,5612
1813,31044,8411
1814,599,4
1815,15,6
1816,15,11447
1817,62,385
1818,62,8411
1819,121357,4
1820,705,306
1821,22490,8411
1822,223,1553
1823,25670,60
1824,25670,10096
1825,303,6
1826,4174,1553
1827,8356,306
1828,8356,10917
1829,381,4
1830,20758,8411
1831,29376,8411
1832,1859,8411
1833,18299,4928
1834,17281,8411
1835,17281,12668
1836,64382,8411
1837,10907,6194
1838,32093,306
1839,1939,306
1840,22292,306
1841,3598,441
1842,3080,6
1843,198,60
1844,13562,33
1845,1712,6194
1846,220,6194
1847,3529,8411
1848,3085,5
1849,2897,1258
1850,1585,6
1851,1585,11770
1852,3083,5
1853,900,6
1854,43795,441
1855,85638,8411
1856,50001,5235
1857,43905,6
1858,22688,16305
1859,23114,1553
1860,26378,6194
1861,40206,6194
1862,22356,1432
1863,260,4978
1864,260,10932
1865,43488,4532
1866,43488,15524
1867,22613,12258
1868,10331,638
1869,10331,3139
1870,10331,14121
1871,10331,14122
1872,488,60
1873,488,262
1874,488,3632
1875,22733,3248
1876,22733,3632
1877,22733,15931
1878,261,100
1879,261,8411
1880,57575,8411
1881,32574,6194
1882,32574,9330
1883,22657,60
1884,22657,34103
1885,76464,5999
1886,76464,19729
1887,22649,4
1888,176841,8411
1889,125587,181
1890,125587,1898
1891,125587,11358
1892,125587,12745
1893,39448,22060
1894,52855,12
1895,52855,21154
1896,52855,21155
1897,39940,441
1898,85328,38567
1899,11076,5
1900,11076,5842
1901,63945,23098
1902,63945,31551
1903,63945,78106
1904,58985,33
1905,58985,691
1906,58985,17218
1907,890,608
1908,890,610
1909,10861,5
1910,1770,360
1911,1770,6194
1912,44465,175
1913,44465,915
1914,2033,887
1915,2033,888
1916,18203,11661
1917,9333,12
1918,9333,656
1919,47260,761
1920,47260,11273
1921,47260,20049
1922,9400,12
1923,9401,8411
1924,9401,11661
1925,9401,19529
1926,12241,44774
1927,11306,5
1928,11306,97
1929,11306,10153
1930,9625,6194
1931,9625,17825
1932,10680,5888
1933,6346,23
1934,6346,33
1935,6346,1302
1936,18660,3166
1937,35115,3166
1938,14821,3166
1939,14136,3166
1940,10869,2
1941,22660,3166
1942,19186,2
1943,31102,3166
1944,6878,2
1945,6878,8830
1946,15944,3166
1947,18444,3166
1948,20723,3166
1949,173,3166
1950,864,5888
1951,24795,2
1952,24795,175
1953,11224,6
1954,11224,3166
1955,81310,3166
1956,15947,2
1957,9078,3166
1958,29682,3166
1959,8367,6194
1960,8367,10210
1961,433,3166
1962,11360,6
1963,11360,3166
1964,11114,3166
1965,12335,3166
1966,12092,6
1967,12092,3166
1968,10948,3166
1969,11229,2499
1970,11229,3322
1971,11229,30702
1972,15121,306
1973,15121,6304
1974,15121,6305
1975,562,306
1976,562,1073
1977,562,1885
1978,10163,12
1979,10163,5570
1980,48862,14
1981,47199,306
1982,47199,826
1983,47199,38436
1984,11159,181
1985,11159,236
1986,11159,7832
1987,11159,10100
1988,9591,306
1989,9591,1274
1990,9591,38944
1991,30500,2070
1992,30500,23098
1993,41843,20740
1994,55058,38555
1995,10938,181
1996,10938,10532
1997,11412,12
1998,11412,2980
1999,11412,21920
2000,10586,457
2001,10586,6033
2002,42314,306
2003,42314,21583
2004,42314,67930
2005,23223,8
2006,23223,272
2007,23223,20809
2008,49471,5
2009,49471,4319
2010,38153,915
2011,38153,1504
2012,25147,163
2013,25147,1382
2014,25147,3324
2015,9716,14
2016,43777,888
2017,43777,40945
2018,454,240
2019,454,306
2020,10218,14
2021,10218,2833
2022,10218,8824
2023,819,278
2024,819,6194
2025,819,11407
2026,38191,508
2027,38191,6194
2028,56830,13534
2029,11238,3475
2030,27256,11707
2031,27256,14377
2032,27256,17339
2033,31530,6
2034,66473,6
2035,28120,6
2036,1834,6
2037,26282,6
2038,252,4
2039,252,3434
2040,116356,55239
2041,16372,306
2042,16372,3185
2043,11561,13954
2044,11302,60
2045,11302,13309
2046,623,8411
2047,623,11352
2048,583,20076
2049,583,58752
2050,12614,8411
2051,12614,8844
2052,12614,8846
2053,21711,6194
2054,21711,8776
2055,11575,6194
2056,475,273
2057,475,4051
2058,11331,6194
2059,11331,18875
2060,521,6194
2061,88,137
2062,88,12360
2063,500,285
2064,500,1632
2065,500,26198
2066,792,41
2067,792,469
2068,8491,1648
2069,402,559
2070,402,5358
2071,402,14723
2072,10537,23
2073,10537,525
2074,10537,14723
2075,10537,78806
2076,11386,14
2077,11386,181
2078,11386,927
2079,11386,1202
2080,11386,8876
2081,11386,12745
2082,9504,12
2083,9504,67780
2084,9504,67781
2085,15764,964
2086,15764,1155
2087,601,33
2088,601,56
2089,67365,38857
2090,25842,1460
2091,25842,8411
2092,2119,4
2093,2119,10288
2094,744,4
2095,136311,7901
2096,136311,54301
2097,221,6194
2098,702,1317
2099,702,6194
2100,25750,7405
2101,17642,3358
2102,427043,224
2103,9305,208
2104,9305,793
2105,9305,5358
2106,9305,8453
2107,9305,12242
2108,9305,15671
2109,9305,19264
2110,9305,19289
2111,9305,26009
2112,37616,2492
2113,37616,8764
2114,37616,65387
2115,11112,33
2116,11112,915
2117,11112,10201
2118,21612,3989
2119,102461,874
2120,36998,850
2121,36998,5358
2122,36998,6541
2123,36998,18367
2124,36998,23210
2125,200383,508
2126,200383,6194
2127,116844,8816
2128,116844,38567
2129,116844,38692
2130,1630,34
2131,26626,39526
2132,26626,39527
2133,11816,33
2134,11843,60
2135,11843,10257
2136,11843,10258
2137,11843,15980
2138,10379,1382
2139,2756,306
2140,2756,574
2141,2756,1280
2142,790,494
2143,790,495
2144,790,498
2145,1103,494
2146,1103,500
2147,1103,502
2148,1103,664
2149,11298,494
2150,11298,502
2151,11298,10312
2152,4480,82
2153,4480,875
2154,4480,1524
2155,4480,1869
2156,4480,8453
2157,4480,20091
2158,4481,82
2159,4481,875
2160,4481,1524
2161,4481,1869
2162,4481,20091
2163,49688,79619
2164,49688,79620
2165,49688,79621
2166,10765,6194
2167,762,416
2168,762,463
2169,762,464
2170,762,465
2171,44497,1373
2172,44497,56302
2173,44497,56303
2174,278621,44467
2175,55049,5358
2176,55049,6584
2177,55049,11143
2178,55049,16366
2179,55049,18367
2180,79306,17183
2181,10548,1382
2182,10548,8738
2183,10548,8739
2184,531,297
2185,104931,9
2186,104931,33266
2187,4483,2408
2188,4483,6849
2189,4483,36079
2190,18919,185
2191,18919,3324
2192,18919,3554
2193,18919,6216
2194,18919,18367
2195,18919,23483
2196,18919,23484
2197,31556,5229
2198,26167,4927
2199,26167,13479
2200,26174,13479
2201,61461,6084
2202,61461,22965
2203,127973,4
2204,659,168
2205,659,1521
2206,659,1548
2207,659,5982
2208,659,6116
2209,659,12838
2210,659,59351
2211,659,59352
2212,30892,3862
2213,86369,23932
2214,8074,53
2215,8074,6116
2216,8074,14679
2217,8074,14680
2218,38554,11661
2219,49763,10210
2220,11216,10209
2221,7452,2238
2222,7452,2240
2223,7452,2241
2224,892,582
2225,892,14755
2226,892,23677
2227,892,25020
2228,892,25021
2229,892,25022
2230,892,25023
2231,892,25024
2232,1600,5358
2233,1600,7984
2234,1600,12984
2235,1600,63751
2236,26561,14
2237,26561,288
2238,26561,12918
2239,975,60
2240,975,611
2241,18129,14
2242,18129,5231
2243,54405,14
2244,150823,953
2245,150823,21304
2246,150823,40644
2247,409,14
2248,409,12204
2249,38251,6651
2250,38251,8694
2251,38251,17087
2252,10161,1468
2253,10161,14063
2254,10161,40605
2255,1412,14
2256,1412,889
2257,1412,1419
2258,41768,36289
2259,10409,2081
2260,10409,8724
2261,10409,62139
2262,14285,49628
2263,2469,49
2264,10174,14
2265,10174,2188
2266,510,60
2267,510,286
2268,510,6194
2269,11455,4
2270,1891,1
2271,1891,306
2272,2493,1153
2273,2493,49243
2274,2493,49244
2275,85,1
2276,85,4
2277,68,10214
2278,679,306
2279,679,396
2280,679,19747
2281,429,60
2282,429,5755
2283,429,7508
2284,429,42498
2285,13446,146
2286,13446,10932
2287,389,60
2288,389,10212
2289,947,11356
2290,185,88
2291,185,6194
2292,595,33
2293,28,60
2294,28,26663
2295,335,4
2296,335,218
2297,335,11386
2298,1892,1
2299,1892,306
2300,144,45
2301,144,6116
2302,144,7025
2303,1092,659
2304,1092,660
2305,1092,10932
2306,769,8880
2307,348,306
2308,348,19747
2309,766,33
2310,766,467
2311,766,8411
2312,766,10308
2313,175,9
2314,11645,1598
2315,11645,1657
2316,11645,8886
2317,10835,3618
2318,10835,5551
2319,10835,6213
2320,539,4
2321,539,33
2322,539,10717
2323,525,33
2324,240,4
2325,240,536
2326,600,385
2327,600,6194
2328,600,50819
2329,530,297
2330,10705,288
2331,10705,798
2332,10705,3102
2333,279,6194
2334,3109,1432
2335,311,6194
2336,311,7965
2337,1578,60
2338,703,60
2339,9549,6194
2340,9549,7965
2341,1398,5120
2342,387,209
2343,387,210
2344,387,441
2345,387,1704
2346,387,7025
2347,387,11344
2348,9277,33
2349,343,4
2350,37291,181
2351,37291,3644
2352,37291,10348
2353,37291,37909
2354,490,6181
2355,490,10932
2356,11235,500
2357,11235,7049
2358,218,41
2359,218,1280
2360,218,3952
2361,218,4764
2362,218,7745
2363,763,11
2364,763,294
2365,763,466
2366,9665,559
2367,9665,27349
2368,18971,3593
2369,18971,10492
2370,696,60
2371,696,13309
2372,379,306
2373,379,11273
2374,207,9195
2375,207,10282
2376,37247,8793
2377,1480,10330
2378,9322,9
2379,9322,371
2380,9322,6643
2381,826,441
2382,826,11356
2383,422,9387
2384,422,10882
2385,829,4
2386,829,6226
2387,829,10208
2388,828,306
2389,3090,6194
2390,9964,11
2391,9964,294
2392,3063,4
2393,13667,3902
2394,13667,11043
2395,694,88
2396,694,6194
2397,694,11272
2398,235,5
2399,235,1153
2400,235,90896
2401,235,90897
2402,832,43854
2403,765,3102
2404,765,47380
2405,5925,60
2406,5925,219
2407,11778,33
2408,11778,538
2409,4485,1657
2410,4485,9377
2411,4485,11359
2412,137,5
2413,33,171
2414,33,6194
2415,982,60
2416,982,623
2417,8428,12
2418,8428,2488
2419,212,6194
2420,105,33
2421,105,56
2422,105,20448
2423,1633,33
2424,11202,306
2425,1554,3492
2426,1554,10932
2427,1554,21612
2428,1554,42043
2429,149,528
2430,149,882
2431,149,3363
2432,149,6999
2433,149,9155
2434,149,10919
2435,149,10920
2436,149,10921
2437,8009,2737
2438,8009,6179
2439,903,6194
2440,903,11496
2441,11673,582
2442,11673,875
2443,11673,1524
2444,3034,306
2445,3034,1296
2446,3034,1297
2447,3034,1298
2448,339,181
2449,339,182
2450,339,183
2451,339,184
2452,339,185
2453,339,186
2454,339,187
2455,10404,2269
2456,10404,21329
2457,10404,21330
2458,10404,21331
2459,914,60
2460,914,71975
2461,756,2
2462,288,60
2463,288,893
2464,910,6194
2465,2640,1950
2466,2640,10170
2467,16633,2070
2468,665,8411
2469,11031,3566
2470,11314,16644
2471,11314,16645
2472,15143,4
2473,15143,477
2474,89,1
2475,89,4
2476,10322,60
2477,10322,1176
2478,783,5
2479,783,500
2480,783,501
2481,783,502
2482,783,503
2483,783,504
2484,10644,5237
2485,11257,500
2486,11257,11493
2487,11257,11494
2488,14370,559
2489,14370,3088
2490,12104,500
2491,12104,8411
2492,12104,8834
2493,625,500
2494,625,502
2495,625,7049
2496,8816,6181
2497,8816,7931
2498,830,8411
2499,2323,13
2500,983,624
2501,983,625
2502,642,306
2503,642,381
2504,642,382
2505,655,181
2506,655,1448
2507,655,6116
2508,655,7025
2509,655,8366
2510,655,36229
2511,10341,79
2512,10341,6116
2513,10341,6194
2514,10341,8366
2515,10341,36229
2516,639,97
2517,639,365
2518,30180,5025
2519,31388,6893
2520,31388,21304
2521,31388,35535
2522,41801,986
2523,41801,2051
2524,41801,60710
2525,66034,5330
2526,348138,1002
2527,61536,2150
2528,18762,3525
2529,8077,306
2530,8077,19747
2531,814,33
2532,814,276
2533,814,606
2534,814,607
2535,41671,35872
2536,41671,84937
2537,27214,484
2538,52263,5333
2539,52263,25690
2540,52263,28277
2541,33519,36394
2542,16235,10308
2543,16235,75480
2544,11449,9266
2545,41848,4899
2546,41848,17799
2547,25944,10000
2548,25944,10001
2549,24913,4
2550,24913,52760
2551,24913,77507
2552,49126,18038
2553,32076,41
2554,32076,14150
2555,571,10715
2556,8851,4
2557,8851,2548
2558,37843,14323
2559,37843,78004
2560,32146,4847
2561,30346,6
2562,6114,70
2563,6114,441
2564,6114,2019
2565,229,33
2566,13549,60
2567,13549,7508
2568,13549,9228
2569,9529,278
2570,9529,559
2571,9529,1382
2572,1598,33
2573,1598,56
2574,1598,691
2575,1598,11391
2576,11349,11390
2577,7340,60
2578,6217,33
2579,6217,4361
2580,377,12
2581,377,1531
2582,653,1959
2583,653,1960
2584,28198,1242
2585,28198,49589
2586,794,306
2587,794,2767
2588,31640,43
2589,31640,20926
2590,31640,20927
2591,31640,20928
2592,8744,14
2593,8744,2533
2594,25189,559
2595,25189,11317
2596,145,123
2597,145,125
2598,2212,1011
2599,199,4
2600,199,76068
2601,7863,8
2602,7863,8724
2603,7863,11840
2604,7863,41999
2605,12498,14
2606,9279,306
2607,9279,436
2608,21539,9195
2609,85589,1728
2610,85589,12984
2611,12709,7286
2612,20539,306
2613,11674,2
2614,11674,2173
2615,64900,186
2616,64900,1115
2617,64900,1243
2618,64900,8138
2619,64900,15316
2620,64900,16804
2621,64900,27118
2622,64900,27119
2623,1573,306
2624,1573,1073
2625,1573,1885
2626,152,4
2627,174,4
2628,172,4
2629,154,4
2630,157,4
2631,168,4
2632,364,1382
2633,364,6194
2634,11967,306
2635,11967,10210
2636,9086,10210
2637,621,4
2638,621,3978
2639,9037,4
2640,10173,306
2641,10173,3495
2642,10173,23308
2643,55687,7954
2644,168535,53009
2645,8845,508
2646,8845,644
2647,8845,5358
2648,8845,6194
2649,46681,12186
2650,578,33
2651,578,1865
2652,579,33
2653,17692,33
2654,17692,4904
2655,17692,79415
2656,17795,6194
2657,17795,8797
2658,17795,16774
2659,75,8601
2660,13891,14
2661,13891,2833
2662,9390,18
2663,9390,559
2664,378,306
2665,378,11273
2666,10896,9195
2667,10896,10531
2668,2322,33
2669,26949,12
2670,26949,15846
2671,9819,14
2672,9819,258
2673,9819,11391
2674,49799,17725
2675,31908,5
2676,31908,97
2677,46027,4
2678,46027,10355
2679,3179,4
2680,3179,360
2681,3179,746
2682,1802,439
2683,1802,4606
2684,1802,7930
2685,1802,9209
2686,4232,979
2687,4232,7405
2688,9361,10210
2689,2928,1765
2690,2928,6194
2691,2928,11462
2692,30285,4
2693,30285,11661
2694,10549,97
2695,10549,6189
2696,58102,97
2697,58102,2307
2698,27265,4
2699,27265,258
2700,49935,635
2701,49935,5358
2702,49935,6541
2703,49935,18367
2704,8818,915
2705,8818,1504
2706,36758,278
2707,36758,31080
2708,36040,10927
2709,36040,57288
2710,9415,508
2711,9415,824
2712,9415,6194
2713,9415,76487
2714,303693,3276
2715,303693,4792
2716,303693,57933
2717,12145,33
2718,12145,216
2719,12145,45505
2720,42424,11661
2721,34314,8411
2722,34314,11661
2723,2892,66255
2724,9404,2521
2725,9622,559
2726,9622,2090
2727,8860,175
2728,8860,9195
2729,66597,36174
2730,14832,4606
2731,14832,13096
2732,14832,20147
2733,14832,20148
2734,9619,33
2735,9619,1280
2736,31000,5
2737,31000,12
2738,31000,97
2739,4104,1560
2740,4104,8411
2741,26306,915
2742,14908,33
2743,14908,27128
2744,14908,38664
2745,784,185
2746,784,486
2747,784,1083
2748,784,6419
2749,784,7976
2750,784,11011
2751,784,18367
2752,784,29327
2753,784,44592
2754,12489,1382
2755,16448,58
2756,16448,97
2757,16448,8841
2758,16448,8842
2759,17894,4
2760,28059,97
2761,28059,11510
2762,58911,6824
2763,58911,6825
2764,17949,559
2765,17949,27128
2766,1968,5
2767,61563,60
2768,66,5
2769,66,97
2770,66,171
2771,20735,2
2772,11419,2596
2773,11419,6194
2774,25796,33
2775,25796,8855
2776,25796,10535
2777,25796,27128
2778,638,105
2779,638,236
2780,638,373
2781,638,374
2782,25624,1947
2783,25624,6194
2784,25624,16774
2785,9366,559
2786,9366,2604
2787,9366,11317
2788,9366,11407
2789,21915,5
2790,50091,15889
2791,18420,41
2792,18420,1644
2793,19952,41
2794,19952,364
2795,19952,11061
2796,9446,2
2797,28005,6235
2798,28005,6236
2799,9403,4
2800,9403,11661
2801,27322,12
2802,27322,4665
2803,10003,4
2804,10003,2767
2805,10003,11661
2806,9311,43
2807,9311,1704
2808,11844,43
2809,884,8
2810,884,579
2811,1624,23
2812,1624,33
2813,16052,4729
2814,16052,9313
2815,4477,5
2816,24662,174
2817,24662,11050
2818,24662,90511
2819,18423,12
2820,18423,3492
2821,6499,306
2822,6499,2106
2823,6499,9255
2824,50512,4564
2825,50512,6194
2826,50512,6453
2827,9405,5
2828,9405,1236
2829,12723,711
2830,9360,441
2831,9360,3803
2832,9360,11134
2833,9360,16387
2834,9360,55532
2835,9360,55533
2836,9434,175
2837,9434,915
2838,9434,961
2839,21626,10316
2840,21626,25686
2841,21626,25687
2842,13982,41
2843,13982,3581
2844,77223,43
2845,77223,79
2846,77223,5368
2847,31465,10828
2848,31465,38764
2849,12793,2705
2850,12793,68247
2851,12793,68248
2852,105763,23647
2853,105763,40668
2854,105763,40669
2855,9611,9195
2856,10357,306
2857,9977,8724
2858,9977,20196
2859,9977,20197
2860,816,12
2861,816,594
2862,816,595
2863,2163,4
2864,2163,10308
2865,2163,10355
2866,124680,294
2867,124680,295
2868,124680,28273
2869,124680,28274
2870,124843,3989
2871,124843,52741
2872,31017,23098
2873,31017,38782
2874,31017,38783
2875,49478,2269
2876,49478,8411
2877,49478,38662
2878,49478,38663
2879,12499,1885
2880,12499,6194
2881,12499,8816
2882,18,5
2883,18,9
2884,1811,1474
2885,1811,1475
2886,109614,4056
2887,109614,18880
2888,105045,264
2889,105045,310
2890,105045,1712
2891,105045,5358
2892,105045,5982
2893,105045,7025
2894,53023,14680
2895,64802,8
2896,11239,5099
2897,50850,559
2898,15321,359
2899,15321,21629
2900,15321,31080
2901,15321,52518
2902,2058,6194
2903,2058,19507
2904,2058,53009
2905,9450,14
2906,9450,181
2907,9450,11352
2908,330,33
2909,330,56
2910,38523,635
2911,16375,3187
2912,33660,5330
2913,33660,5331
2914,33660,5332
2915,33660,5333
2916,59232,9195
2917,45671,720
2918,45671,11561
2919,17770,12
2920,15170,5
2921,15170,6254
2922,15170,6255
2923,1701,130
2924,1701,3589
2925,1701,9195
2926,1701,78338
2927,1701,78339
2928,26422,4506
2929,26422,4507
2930,26422,4508
2931,26422,53268
2932,1639,306
2933,1639,35304
2934,106129,76425
2935,107743,5993
2936,107743,22290
2937,415,1382
2938,415,6194
2939,65889,8
2940,65889,18189
2941,65889,52513
2942,65889,52514
2943,65889,52515
2944,11103,8
2945,11103,335
2946,11103,2630
2947,11970,2
2948,34941,870
2949,34941,2499
2950,34941,52860
2951,407992,79654
2952,8874,559
2953,11956,2756
2954,11956,5358
2955,11956,15671
2956,266,109
2957,266,1714
2958,266,10000
2959,754,4
2960,754,455
2961,754,456
2962,754,458
2963,754,9195
2964,754,25358
2965,37567,32218
2966,43771,9209
2967,43771,95106
2968,124834,18367
2969,249358,76472
2970,111367,4491
2971,607,56
2972,607,441
2973,607,49325
2974,18080,306
2975,18080,1302
2976,38225,10210
2977,17834,33
2978,17834,27128
2979,686,6194
2980,686,43910
2981,65046,418
2982,65046,8724
2983,65046,11840
2984,65046,14089
2985,4421,175
2986,4421,915
2987,4421,1643
2988,4421,1644
2989,4421,1645
2990,4421,1646
2991,9387,33
2992,9387,10308
2993,10603,2
2994,10603,10227
2995,2142,14
2996,2142,978
2997,2142,979
2998,8413,4
2999,8413,248
3000,8413,2484
3001,10336,12
3002,10336,3907
3003,10336,23364
3004,20737,2
3005,9413,306
3006,9413,787
3007,14585,803
3008,14585,8809
3009,18519,508
3010,18519,5739
3011,18519,6194
3012,49462,181
3013,49462,10100
3014,49462,38861
3015,8834,1885
3016,8834,6194
3017,8834,23397
3018,9458,559
3019,9458,1236
3020,8854,2554
3021,8854,6194
3022,8854,9993
3023,38295,14
3024,22073,16685
3025,37244,33
3026,4961,14
3027,4961,7405
3028,9416,12
3029,26180,441
3030,17832,33
3031,17832,3409
3032,17832,3410
3033,9772,441
3034,9772,919
3035,9772,18990
3036,6072,4564
3037,1669,4
3038,1669,1693
3039,1669,2767
3040,468,8
3041,32519,826
3042,32519,1483
3043,10806,4
3044,10806,10355
3045,9433,8769
3046,6623,27
3047,2118,508
3048,2118,2428
3049,2118,6194
3050,978,559
3051,978,1236
3052,978,57435
3053,978,57436
3054,9437,4
3055,9437,11661
3056,29461,711
3057,29461,2923
3058,56651,11584
3059,10351,285
